file,key,old,new,flip
benchmark_target_swap_summary.json,G_beats_V_significantly[38].arch,R1_gbm_clf,R1_gbm_reg,True
benchmark_target_swap_summary.json,G_beats_V_significantly[38].diff,-0.5953298720720029,-0.6306361819296986,False
benchmark_target_swap_summary.json,G_beats_V_significantly[38].diff_hi,-0.1205980857082467,-0.5515352278966504,False
benchmark_target_swap_summary.json,G_beats_V_significantly[38].diff_lo,-1.127669631991626,-0.7083266449647326,False
benchmark_target_swap_summary.json,G_beats_V_significantly[38].eta_G,0.40317351867080425,0.7024702188526672,False
benchmark_target_swap_summary.json,G_beats_V_significantly[38].eta_V,-0.19215635340119866,0.07183403692296864,False
benchmark_target_swap_summary.json,G_beats_V_significantly[38].g_variant,dE_E6_risk_weighted,primary,True
benchmark_target_swap_summary.json,G_beats_V_significantly[38].geometry,mono,n/a,True
benchmark_target_swap_summary.json,G_beats_V_significantly[38].system,traj,pdm_closed,True
benchmark_target_swap_summary.json,G_beats_V_significantly[38].target,JB,safety,True
benchmark_target_swap_summary.json,G_beats_V_significantly[38].track,KITTI,nuPlan,True
benchmark_target_swap_summary.json,G_beats_V_significantly[39].arch,R1_gbm_clf,R1_gbm_reg,True
benchmark_target_swap_summary.json,G_beats_V_significantly[39].diff,-0.9104421423229561,-0.7083266449647326,False
benchmark_target_swap_summary.json,G_beats_V_significantly[39].diff_hi,-0.23553728640826654,-0.5936315769322507,False
benchmark_target_swap_summary.json,G_beats_V_significantly[39].diff_lo,-1.6376710995117052,-0.7783835800497106,False
benchmark_target_swap_summary.json,G_beats_V_significantly[39].eta_G,0.5741878382404417,0.7070536227047549,False
benchmark_target_swap_summary.json,G_beats_V_significantly[39].eta_V,-0.3362543040825143,-0.001273022259977703,False
benchmark_target_swap_summary.json,G_beats_V_significantly[39].g_variant,dE_E6_risk_weighted,primary,True
benchmark_target_swap_summary.json,G_beats_V_significantly[39].geometry,mono,n/a,True
benchmark_target_swap_summary.json,G_beats_V_significantly[39].system,traj,pdm_closed,True
benchmark_target_swap_summary.json,G_beats_V_significantly[39].target,JB,safety,True
benchmark_target_swap_summary.json,G_beats_V_significantly[39].track,KITTI,nuPlan,True
benchmark_target_swap_summary.json,G_beats_V_significantly[40].arch,R1_gbm_clf,R1_gbm_reg,True
benchmark_target_swap_summary.json,G_beats_V_significantly[40].diff,-0.9246766458526297,-0.3505233569934816,False
benchmark_target_swap_summary.json,G_beats_V_significantly[40].diff_hi,-0.11836954302994784,-0.284117463474931,False
benchmark_target_swap_summary.json,G_beats_V_significantly[40].diff_lo,-1.890059328615227,-0.5851364106610561,False
benchmark_target_swap_summary.json,G_beats_V_significantly[40].eta_G,0.3996626583545115,0.6369966876197772,False
benchmark_target_swap_summary.json,G_beats_V_significantly[40].eta_V,-0.5250139874981182,0.28647333062629565,False
benchmark_target_swap_summary.json,G_beats_V_significantly[40].g_variant,dE_E6_risk_weighted,primary,True
benchmark_target_swap_summary.json,G_beats_V_significantly[40].geometry,mono,n/a,True
benchmark_target_swap_summary.json,G_beats_V_significantly[40].system,traj,pdm_closed,True
benchmark_target_swap_summary.json,G_beats_V_significantly[40].target,JB,safety,True
benchmark_target_swap_summary.json,G_beats_V_significantly[40].track,KITTI,nuPlan,True
benchmark_target_swap_summary.json,G_beats_V_significantly[41].arch,R1_gbm_reg,R1_gbm_clf,True
benchmark_target_swap_summary.json,G_beats_V_significantly[41].diff,-0.5551896117956536,-0.21004433485157636,False
benchmark_target_swap_summary.json,G_beats_V_significantly[41].diff_hi,-0.29887789934207054,-0.1415825503272299,False
benchmark_target_swap_summary.json,G_beats_V_significantly[41].diff_lo,-0.7230814766563298,-0.3785909483113791,False
benchmark_target_swap_summary.json,G_beats_V_significantly[41].eta_G,0.6270236487186223,0.21004433485157636,False
benchmark_target_swap_summary.json,G_beats_V_significantly[41].eta_V,0.07183403692296864,0.0,False
benchmark_target_swap_summary.json,G_beats_V_significantly[42].arch,R1_gbm_reg,R1_gbm_clf,True
benchmark_target_swap_summary.json,G_beats_V_significantly[42].diff,-0.6306361819296986,-0.41799637131140427,False
benchmark_target_swap_summary.json,G_beats_V_significantly[42].diff_hi,-0.5515352278966504,-0.17734594342428378,False
benchmark_target_swap_summary.json,G_beats_V_significantly[42].diff_lo,-0.7083266449647326,-0.5269127086283231,False
benchmark_target_swap_summary.json,G_beats_V_significantly[42].eta_G,0.7024702188526672,0.4869756230238636,False
benchmark_target_swap_summary.json,G_beats_V_significantly[42].eta_V,0.07183403692296864,0.06897925171245935,False
benchmark_target_swap_summary.json,G_beats_V_significantly[43].arch,R1_gbm_reg,R1_gbm_clf,True
benchmark_target_swap_summary.json,G_beats_V_significantly[43].diff,-0.7083266449647326,-0.6337637055025271,False
benchmark_target_swap_summary.json,G_beats_V_significantly[43].diff_hi,-0.5936315769322507,-0.3063130190590539,False
benchmark_target_swap_summary.json,G_beats_V_significantly[43].diff_lo,-0.7783835800497106,-0.7588882041777267,False
benchmark_target_swap_summary.json,G_beats_V_significantly[43].eta_G,0.7070536227047549,0.7025360633278641,False
benchmark_target_swap_summary.json,G_beats_V_significantly[43].eta_V,-0.001273022259977703,0.06877235782533699,False
benchmark_target_swap_summary.json,G_beats_V_significantly[44].arch,R1_gbm_reg,R1_gbm_clf,True
benchmark_target_swap_summary.json,G_beats_V_significantly[44].diff,-0.3505233569934816,-0.5709526446015926,False
benchmark_target_swap_summary.json,G_beats_V_significantly[44].diff_hi,-0.284117463474931,-0.45648292733934037,False
benchmark_target_swap_summary.json,G_beats_V_significantly[44].diff_lo,-0.5851364106610561,-0.7833506962217109,False
benchmark_target_swap_summary.json,G_beats_V_significantly[44].eta_G,0.6369966876197772,0.7097819375119073,False
benchmark_target_swap_summary.json,G_beats_V_significantly[44].eta_V,0.28647333062629565,0.13882929291031473,False
benchmark_target_swap_summary.json,G_beats_V_significantly[45].arch,R1_gbm_clf,R1_gbm_reg,True
benchmark_target_swap_summary.json,G_beats_V_significantly[45].diff,-0.21004433485157636,-0.41301260860359995,False
benchmark_target_swap_summary.json,G_beats_V_significantly[45].diff_hi,-0.1415825503272299,-0.28099405553721246,False
benchmark_target_swap_summary.json,G_beats_V_significantly[45].diff_lo,-0.3785909483113791,-0.5209544315681117,False
benchmark_target_swap_summary.json,G_beats_V_significantly[45].eta_G,0.21004433485157636,0.4848466455265686,False
benchmark_target_swap_summary.json,G_beats_V_significantly[45].eta_V,0.0,0.07183403692296864,False
benchmark_target_swap_summary.json,G_beats_V_significantly[45].g_variant,primary,dE_exact,True
benchmark_target_swap_summary.json,G_beats_V_significantly[46].arch,R1_gbm_clf,R1_gbm_reg,True
benchmark_target_swap_summary.json,G_beats_V_significantly[46].diff,-0.41799637131140427,-0.6231834138585332,False
benchmark_target_swap_summary.json,G_beats_V_significantly[46].diff_hi,-0.17734594342428378,-0.31679937186498675,False
benchmark_target_swap_summary.json,G_beats_V_significantly[46].diff_lo,-0.5269127086283231,-0.6932403489435109,False
benchmark_target_swap_summary.json,G_beats_V_significantly[46].eta_G,0.4869756230238636,0.6950174507815018,False
benchmark_target_swap_summary.json,G_beats_V_significantly[46].eta_V,0.06897925171245935,0.07183403692296864,False
benchmark_target_swap_summary.json,G_beats_V_significantly[46].g_variant,primary,dE_exact,True
benchmark_target_swap_summary.json,G_beats_V_significantly[47].arch,R1_gbm_clf,R1_gbm_reg,True
benchmark_target_swap_summary.json,G_beats_V_significantly[47].diff,-0.6337637055025271,-0.6306361819296987,False
benchmark_target_swap_summary.json,G_beats_V_significantly[47].diff_hi,-0.3063130190590539,-0.5274112665044467,False
benchmark_target_swap_summary.json,G_beats_V_significantly[47].diff_lo,-0.7588882041777267,-0.7083266449647327,False
benchmark_target_swap_summary.json,G_beats_V_significantly[47].eta_G,0.7025360633278641,0.629363159669721,False
benchmark_target_swap_summary.json,G_beats_V_significantly[47].eta_V,0.06877235782533699,-0.001273022259977703,False
benchmark_target_swap_summary.json,G_beats_V_significantly[47].g_variant,primary,dE_exact,True
benchmark_target_swap_summary.json,G_beats_V_significantly[48].arch,R1_gbm_clf,R1_gbm_reg,True
benchmark_target_swap_summary.json,G_beats_V_significantly[48].diff,-0.5709526446015926,-0.4204653766747656,False
benchmark_target_swap_summary.json,G_beats_V_significantly[48].diff_hi,-0.45648292733934037,-0.3014716890548868,False
benchmark_target_swap_summary.json,G_beats_V_significantly[48].diff_lo,-0.7833506962217109,-0.6255162181038663,False
benchmark_target_swap_summary.json,G_beats_V_significantly[48].eta_G,0.7097819375119073,0.7069387073010612,False
benchmark_target_swap_summary.json,G_beats_V_significantly[48].eta_V,0.13882929291031473,0.28647333062629565,False
benchmark_target_swap_summary.json,G_beats_V_significantly[48].g_variant,primary,dE_exact,True
benchmark_target_swap_summary.json,G_beats_V_significantly[49].arch,R1_gbm_reg,R1_gbm_clf,True
benchmark_target_swap_summary.json,G_beats_V_significantly[49].diff,-0.41301260860359995,-0.48885953759336176,False
benchmark_target_swap_summary.json,G_beats_V_significantly[49].diff_hi,-0.28099405553721246,-0.22503703424779725,False
benchmark_target_swap_summary.json,G_beats_V_significantly[49].diff_lo,-0.5209544315681117,-0.6763568991406937,False
benchmark_target_swap_summary.json,G_beats_V_significantly[49].eta_G,0.4848466455265686,0.6276888305036765,False
benchmark_target_swap_summary.json,G_beats_V_significantly[49].eta_V,0.07183403692296864,0.13882929291031473,False
benchmark_target_swap_summary.json,G_beats_V_significantly[49].quota,0.1,0.5,False
benchmark_target_swap_summary.json,G_beats_V_significantly[50].arch,R1_gbm_reg,R1_mlp_clf,True
benchmark_target_swap_summary.json,G_beats_V_significantly[50].diff,-0.6231834138585332,-0.08041877784218636,False
benchmark_target_swap_summary.json,G_beats_V_significantly[50].diff_hi,-0.31679937186498675,-0.00803588636608768,False
benchmark_target_swap_summary.json,G_beats_V_significantly[50].diff_lo,-0.6932403489435109,-0.3146157786893329,False
benchmark_target_swap_summary.json,G_beats_V_significantly[50].eta_G,0.6950174507815018,0.14940958455430875,False
benchmark_target_swap_summary.json,G_beats_V_significantly[50].eta_V,0.07183403692296864,0.06899080671212239,False
benchmark_target_swap_summary.json,G_beats_V_significantly[50].g_variant,dE_exact,dE_E6_risk_weighted,True
benchmark_target_swap_summary.json,G_beats_V_significantly[50].quota,0.2,0.1,False
benchmark_target_swap_summary.json,G_beats_V_significantly[51].arch,R1_gbm_reg,R1_mlp_clf,True
benchmark_target_swap_summary.json,G_beats_V_significantly[51].diff,-0.6306361819296987,-0.4884778883591446,False
benchmark_target_swap_summary.json,G_beats_V_significantly[51].diff_hi,-0.5274112665044467,-0.263753331168979,False
benchmark_target_swap_summary.json,G_beats_V_significantly[51].diff_lo,-0.7083266449647327,-0.5572760573553301,False
benchmark_target_swap_summary.json,G_beats_V_significantly[51].eta_G,0.629363159669721,0.4217574688745084,False
benchmark_target_swap_summary.json,G_beats_V_significantly[51].eta_V,-0.001273022259977703,-0.06672041948463618,False
benchmark_target_swap_summary.json,G_beats_V_significantly[51].g_variant,dE_exact,dE_E6_risk_weighted,True
benchmark_target_swap_summary.json,G_beats_V_significantly[51].quota,0.3,0.2,False
benchmark_target_swap_summary.json,G_beats_V_significantly[52].arch,R1_gbm_reg,R1_mlp_clf,True
benchmark_target_swap_summary.json,G_beats_V_significantly[52].diff,-0.4204653766747656,-0.41842095327416684,False
benchmark_target_swap_summary.json,G_beats_V_significantly[52].diff_hi,-0.3014716890548868,-0.2113118271168652,False
benchmark_target_swap_summary.json,G_beats_V_significantly[52].diff_lo,-0.6255162181038663,-0.6118204752285256,False
benchmark_target_swap_summary.json,G_beats_V_significantly[52].eta_G,0.7069387073010612,0.49181440395948617,False
benchmark_target_swap_summary.json,G_beats_V_significantly[52].eta_V,0.28647333062629565,0.07339345068531931,False
benchmark_target_swap_summary.json,G_beats_V_significantly[52].g_variant,dE_exact,dE_E6_risk_weighted,True
benchmark_target_swap_summary.json,G_beats_V_significantly[52].quota,0.5,0.3,False
benchmark_target_swap_summary.json,G_beats_V_significantly[53].arch,R1_gbm_clf,R1_gbm_reg,True
benchmark_target_swap_summary.json,G_beats_V_significantly[53].diff,-0.48885953759336176,-0.4266824585280952,False
benchmark_target_swap_summary.json,G_beats_V_significantly[53].diff_hi,-0.22503703424779725,-0.13148015789541984,False
benchmark_target_swap_summary.json,G_beats_V_significantly[53].diff_lo,-0.6763568991406937,-0.6127756357300128,False
benchmark_target_swap_summary.json,G_beats_V_significantly[53].eta_G,0.6276888305036765,0.49851649545106386,False
benchmark_target_swap_summary.json,G_beats_V_significantly[53].eta_V,0.13882929291031473,0.07183403692296864,False
benchmark_target_swap_summary.json,G_beats_V_significantly[53].g_variant,dE_exact,dE_E6_risk_weighted,True
benchmark_target_swap_summary.json,G_beats_V_significantly[53].quota,0.5,0.2,False
benchmark_target_swap_summary.json,G_beats_V_significantly[54].arch,R1_mlp_clf,R1_gbm_reg,True
benchmark_target_swap_summary.json,G_beats_V_significantly[54].diff,-0.08041877784218636,-0.6399033878809971,False
benchmark_target_swap_summary.json,G_beats_V_significantly[54].diff_hi,-0.00803588636608768,-0.552603665373926,False
benchmark_target_swap_summary.json,G_beats_V_significantly[54].diff_lo,-0.3146157786893329,-0.684157327140206,False
benchmark_target_swap_summary.json,G_beats_V_significantly[54].eta_G,0.14940958455430875,0.6386303656210194,False
benchmark_target_swap_summary.json,G_beats_V_significantly[54].eta_V,0.06899080671212239,-0.001273022259977703,False
benchmark_target_swap_summary.json,G_beats_V_significantly[54].quota,0.1,0.3,False
benchmark_target_swap_summary.json,G_beats_V_significantly[55].arch,R1_mlp_clf,R1_gbm_reg,True
benchmark_target_swap_summary.json,G_beats_V_significantly[55].diff,-0.4884778883591446,-0.4843794941453049,False
benchmark_target_swap_summary.json,G_beats_V_significantly[55].diff_hi,-0.263753331168979,-0.2939673216933041,False
benchmark_target_swap_summary.json,G_beats_V_significantly[55].diff_lo,-0.5572760573553301,-0.6696357785290485,False
benchmark_target_swap_summary.json,G_beats_V_significantly[55].eta_G,0.4217574688745084,0.7708528247716006,False
benchmark_target_swap_summary.json,G_beats_V_significantly[55].eta_V,-0.06672041948463618,0.28647333062629565,False
benchmark_target_swap_summary.json,G_beats_V_significantly[55].quota,0.2,0.5,False
benchmark_target_swap_summary.json,G_beats_V_significantly[56].arch,R1_mlp_clf,R1_gbm_clf,True
benchmark_target_swap_summary.json,G_beats_V_significantly[56].diff,-0.41842095327416684,-0.4891459290957347,False
benchmark_target_swap_summary.json,G_beats_V_significantly[56].diff_hi,-0.2113118271168652,-0.28775763659133474,False
benchmark_target_swap_summary.json,G_beats_V_significantly[56].diff_lo,-0.6118204752285256,-0.601330216094264,False
benchmark_target_swap_summary.json,G_beats_V_significantly[56].eta_G,0.49181440395948617,0.4891459290957347,False
benchmark_target_swap_summary.json,G_beats_V_significantly[56].eta_V,0.07339345068531931,0.0,False
benchmark_target_swap_summary.json,G_beats_V_significantly[56].quota,0.3,0.1,False
benchmark_target_swap_summary.json,G_beats_V_significantly[57].arch,R1_gbm_reg,R1_gbm_clf,True
benchmark_target_swap_summary.json,G_beats_V_significantly[57].diff,-0.4266824585280952,-0.6303374826382087,False
benchmark_target_swap_summary.json,G_beats_V_significantly[57].diff_hi,-0.13148015789541984,-0.45251154668471477,False
benchmark_target_swap_summary.json,G_beats_V_significantly[57].diff_lo,-0.6127756357300128,-0.7390472446591068,False
benchmark_target_swap_summary.json,G_beats_V_significantly[57].eta_G,0.49851649545106386,0.699316734350668,False
benchmark_target_swap_summary.json,G_beats_V_significantly[57].eta_V,0.07183403692296864,0.06897925171245935,False
benchmark_target_swap_summary.json,G_beats_V_significantly[58].arch,R1_gbm_reg,R1_gbm_clf,True
benchmark_target_swap_summary.json,G_beats_V_significantly[58].diff,-0.6399033878809971,-0.7005897566106457,False
benchmark_target_swap_summary.json,G_beats_V_significantly[58].diff_hi,-0.552603665373926,-0.4720968495201791,False
benchmark_target_swap_summary.json,G_beats_V_significantly[58].diff_lo,-0.684157327140206,-0.7201922312988167,False
benchmark_target_swap_summary.json,G_beats_V_significantly[58].eta_G,0.6386303656210194,0.7693621144359827,False
benchmark_target_swap_summary.json,G_beats_V_significantly[58].eta_V,-0.001273022259977703,0.06877235782533699,False
benchmark_target_swap_summary.json,G_beats_V_significantly[59].arch,R1_gbm_reg,R1_gbm_clf,True
benchmark_target_swap_summary.json,G_beats_V_significantly[59].diff,-0.4843794941453049,-0.49041895135571245,False
benchmark_target_swap_summary.json,G_beats_V_significantly[59].diff_hi,-0.2939673216933041,-0.37789100343758864,False
benchmark_target_swap_summary.json,G_beats_V_significantly[59].diff_lo,-0.6696357785290485,-0.6573790270006794,False
benchmark_target_swap_summary.json,G_beats_V_significantly[59].eta_G,0.7708528247716006,0.6292482442660272,False
benchmark_target_swap_summary.json,G_beats_V_significantly[59].eta_V,0.28647333062629565,0.13882929291031473,False
benchmark_target_swap_summary.json,G_beats_V_significantly[60].arch,R1_gbm_clf,R1_gbm_reg,True
benchmark_target_swap_summary.json,G_beats_V_significantly[60].diff,-0.4891459290957347,-0.5531320831547261,False
benchmark_target_swap_summary.json,G_beats_V_significantly[60].diff_hi,-0.28775763659133474,-0.2983734560041477,False
benchmark_target_swap_summary.json,G_beats_V_significantly[60].diff_lo,-0.601330216094264,-0.6327121164873412,False
benchmark_target_swap_summary.json,G_beats_V_significantly[60].eta_G,0.4891459290957347,0.6175217080341356,False
benchmark_target_swap_summary.json,G_beats_V_significantly[60].eta_V,0.0,0.06438962487940961,False
benchmark_target_swap_summary.json,G_beats_V_significantly[60].g_variant,dE_E6_risk_weighted,primary,True
benchmark_target_swap_summary.json,G_beats_V_significantly[60].target,safety,scalar_J,True
benchmark_target_swap_summary.json,G_beats_V_significantly[61].arch,R1_gbm_clf,R1_gbm_reg,True
benchmark_target_swap_summary.json,G_beats_V_significantly[61].diff,-0.6303374826382087,-0.6307879954016826,False
benchmark_target_swap_summary.json,G_beats_V_significantly[61].diff_hi,-0.45251154668471477,-0.5154891199416523,False
benchmark_target_swap_summary.json,G_beats_V_significantly[61].diff_lo,-0.7390472446591068,-0.6822990905070386,False
benchmark_target_swap_summary.json,G_beats_V_significantly[61].eta_G,0.699316734350668,0.6953662049411609,False
benchmark_target_swap_summary.json,G_beats_V_significantly[61].eta_V,0.06897925171245935,0.06457820953947828,False
benchmark_target_swap_summary.json,G_beats_V_significantly[61].g_variant,dE_E6_risk_weighted,primary,True
benchmark_target_swap_summary.json,G_beats_V_significantly[61].target,safety,scalar_J,True
benchmark_target_swap_summary.json,G_beats_V_significantly[62].arch,R1_gbm_clf,R1_gbm_reg,True
benchmark_target_swap_summary.json,G_beats_V_significantly[62].diff,-0.7005897566106457,-0.5592670376413618,False
benchmark_target_swap_summary.json,G_beats_V_significantly[62].diff_hi,-0.4720968495201791,-0.3927357477047162,False
benchmark_target_swap_summary.json,G_beats_V_significantly[62].diff_lo,-0.7201922312988167,-0.636077624383858,False
benchmark_target_swap_summary.json,G_beats_V_significantly[62].eta_G,0.7693621144359827,0.694049764159687,False
benchmark_target_swap_summary.json,G_beats_V_significantly[62].eta_V,0.06877235782533699,0.13478272651832518,False
benchmark_target_swap_summary.json,G_beats_V_significantly[62].g_variant,dE_E6_risk_weighted,primary,True
benchmark_target_swap_summary.json,G_beats_V_significantly[62].target,safety,scalar_J,True
benchmark_target_swap_summary.json,G_beats_V_significantly[63].arch,R1_gbm_clf,R1_gbm_reg,True
benchmark_target_swap_summary.json,G_beats_V_significantly[63].diff,-0.49041895135571245,-0.4970405155114337,False
benchmark_target_swap_summary.json,G_beats_V_significantly[63].diff_hi,-0.37789100343758864,-0.34358647640062423,False
benchmark_target_swap_summary.json,G_beats_V_significantly[63].diff_lo,-0.6573790270006794,-0.6207333247494639,False
benchmark_target_swap_summary.json,G_beats_V_significantly[63].eta_G,0.6292482442660272,0.6281465716625302,False
benchmark_target_swap_summary.json,G_beats_V_significantly[63].eta_V,0.13882929291031473,0.13110605615109652,False
benchmark_target_swap_summary.json,G_beats_V_significantly[63].g_variant,dE_E6_risk_weighted,primary,True
benchmark_target_swap_summary.json,G_beats_V_significantly[63].target,safety,scalar_J,True
benchmark_target_swap_summary.json,G_beats_V_significantly[64].arch,R1_gbm_reg,R1_gbm_clf,True
benchmark_target_swap_summary.json,G_beats_V_significantly[64].diff,-0.5531320831547261,-0.20400651739233164,False
benchmark_target_swap_summary.json,G_beats_V_significantly[64].diff_hi,-0.2983734560041477,-0.13992009839789726,False
benchmark_target_swap_summary.json,G_beats_V_significantly[64].diff_lo,-0.6327121164873412,-0.37180575517744413,False
benchmark_target_swap_summary.json,G_beats_V_significantly[64].eta_G,0.6175217080341356,0.2056831563154779,False
benchmark_target_swap_summary.json,G_beats_V_significantly[64].eta_V,0.06438962487940961,0.00167663892314626,False
benchmark_target_swap_summary.json,G_beats_V_significantly[65].arch,R1_gbm_reg,R1_gbm_clf,True
benchmark_target_swap_summary.json,G_beats_V_significantly[65].diff,-0.6307879954016826,-0.40280230881680235,False
benchmark_target_swap_summary.json,G_beats_V_significantly[65].diff_hi,-0.5154891199416523,-0.2103261843327538,False
benchmark_target_swap_summary.json,G_beats_V_significantly[65].diff_lo,-0.6822990905070386,-0.5641654404566449,False
benchmark_target_swap_summary.json,G_beats_V_significantly[65].eta_G,0.6953662049411609,0.4750626147711628,False
benchmark_target_swap_summary.json,G_beats_V_significantly[65].eta_V,0.06457820953947828,0.07226030595436043,False
benchmark_target_swap_summary.json,G_beats_V_significantly[66].arch,R1_gbm_reg,R1_gbm_clf,True
benchmark_target_swap_summary.json,G_beats_V_significantly[66].diff,-0.5592670376413618,-0.6194559417658634,False
benchmark_target_swap_summary.json,G_beats_V_significantly[66].diff_hi,-0.3927357477047162,-0.345732713845438,False
benchmark_target_swap_summary.json,G_beats_V_significantly[66].diff_lo,-0.636077624383858,-0.8113936793877724,False
benchmark_target_swap_summary.json,G_beats_V_significantly[66].eta_G,0.694049764159687,0.6844068536561112,False
benchmark_target_swap_summary.json,G_beats_V_significantly[66].eta_V,0.13478272651832518,0.06495091189024785,False
benchmark_target_swap_summary.json,G_beats_V_significantly[67].arch,R1_gbm_reg,R1_gbm_clf,True
benchmark_target_swap_summary.json,G_beats_V_significantly[67].diff,-0.4970405155114337,-0.41874019162650106,False
benchmark_target_swap_summary.json,G_beats_V_significantly[67].diff_hi,-0.34358647640062423,-0.29800402386212893,False
benchmark_target_swap_summary.json,G_beats_V_significantly[67].diff_lo,-0.6207333247494639,-0.7687069305949356,False
benchmark_target_swap_summary.json,G_beats_V_significantly[67].eta_G,0.6281465716625302,0.686506218555746,False
benchmark_target_swap_summary.json,G_beats_V_significantly[67].eta_V,0.13110605615109652,0.26776602692924495,False
benchmark_target_swap_summary.json,G_beats_V_significantly[68].arch,R1_gbm_clf,R1_gbm_reg,True
benchmark_target_swap_summary.json,G_beats_V_significantly[68].diff,-0.20400651739233164,-0.4112836803642692,False
benchmark_target_swap_summary.json,G_beats_V_significantly[68].diff_hi,-0.13992009839789726,-0.27688235789819227,False
benchmark_target_swap_summary.json,G_beats_V_significantly[68].diff_lo,-0.37180575517744413,-0.4739136865078382,False
